"","발생일","발생지_시군구","total사고건수","평균기온","일강수량","평균상대습도","합계일조시간"
"22331","2019-07-17","동대문구",7,25.9,0,73.9,1
"22332","2019-07-17","동작구",6,26,0,73.9,1
"22333","2019-07-17","마포구",2,26.2,0,73.9,1
"22334","2019-07-17","서대문구",2,25.1,0,73.9,1
"22335","2019-07-17","서초구",7,26.7,0,73.9,1
"22336","2019-07-17","성동구",2,26.4,0,73.9,1
"22337","2019-07-17","성북구",6,25.2,0.5,73.9,1
"22338","2019-07-17","송파구",5,26.6,0,73.9,1
"22339","2019-07-17","양천구",7,26.5,0.5,73.9,1
"22340","2019-07-17","영등포구",8,26.5,0.5,73.9,1
"22341","2019-07-17","용산구",3,26.8,0,73.9,1
"22342","2019-07-17","은평구",2,23.8,0,73.9,1
"22343","2019-07-17","종로구",3,NA,NA,NA,NA
"22344","2019-07-17","중구",3,25.1,0,73.9,1
"22345","2019-07-17","중랑구",2,26.3,2,73.9,1
"22346","2019-07-18","강남구",7,27.7,9.5,65,3.2
"22347","2019-07-18","강동구",4,26.7,0,65,3.2
"22348","2019-07-18","강북구",2,27.9,0,65,3.2
"22349","2019-07-18","강서구",4,27.3,0,65,3.2
"22350","2019-07-18","관악구",4,25.4,6,65,3.2
"22351","2019-07-18","광진구",1,27.6,0.5,65,3.2
"22352","2019-07-18","구로구",3,27.3,0,65,3.2
"22353","2019-07-18","금천구",1,27.5,0,65,3.2
"22354","2019-07-18","노원구",1,26.7,0,65,3.2
"22355","2019-07-18","동대문구",3,27.2,0,65,3.2
"22356","2019-07-18","동작구",2,27.5,0,65,3.2
"22357","2019-07-18","마포구",7,27.8,0,65,3.2
"22358","2019-07-18","서대문구",3,26.5,0,65,3.2
"22359","2019-07-18","서초구",11,27.7,7.5,65,3.2
"22360","2019-07-18","성동구",3,27.6,0,65,3.2
"22361","2019-07-18","성북구",5,26.6,0,65,3.2
"22362","2019-07-18","송파구",8,27.9,1.5,65,3.2
"22363","2019-07-18","양천구",4,27.8,0,65,3.2
"22364","2019-07-18","영등포구",2,27.7,0,65,3.2
"22365","2019-07-18","용산구",2,28.2,0,65,3.2
"22366","2019-07-18","은평구",2,25.1,0,65,3.2
"22367","2019-07-18","종로구",4,NA,NA,NA,NA
"22368","2019-07-18","중구",3,26.6,0,65,3.2
"22369","2019-07-18","중랑구",3,27.8,1,65,3.2
"22370","2019-07-19","강남구",10,28.5,0.5,61.3,9.8
"22371","2019-07-19","강동구",2,27.7,0,61.3,9.8
"22372","2019-07-19","강북구",3,29.3,0,61.3,9.8
"22373","2019-07-19","강서구",6,28.8,0,61.3,9.8
"22374","2019-07-19","관악구",3,26.3,0,61.3,9.8
"22375","2019-07-19","광진구",1,28.1,0,61.3,9.8
"22376","2019-07-19","구로구",3,28.3,0,61.3,9.8
"22377","2019-07-19","금천구",2,28.9,0,61.3,9.8
"22378","2019-07-19","노원구",9,27.5,0,61.3,9.8
"22379","2019-07-19","도봉구",3,28.2,0,61.3,9.8
"22380","2019-07-19","동대문구",8,28.2,0,61.3,9.8
"22381","2019-07-19","동작구",6,28.2,0,61.3,9.8
"22382","2019-07-19","마포구",4,29.2,0,61.3,9.8
"22383","2019-07-19","서대문구",5,28.3,0,61.3,9.8
"22384","2019-07-19","서초구",5,28.1,0,61.3,9.8
"22385","2019-07-19","성동구",7,28.6,0,61.3,9.8
"22386","2019-07-19","성북구",4,28.2,0,61.3,9.8
"22387","2019-07-19","송파구",14,28.6,0,61.3,9.8
"22388","2019-07-19","양천구",3,29.1,0,61.3,9.8
"22389","2019-07-19","영등포구",10,29.3,0,61.3,9.8
"22390","2019-07-19","용산구",2,29,0,61.3,9.8
"22391","2019-07-19","은평구",1,27.4,0,61.3,9.8
"22392","2019-07-19","종로구",3,NA,NA,NA,NA
"22393","2019-07-19","중구",3,27.4,0,61.3,9.8
"22394","2019-07-19","중랑구",3,28.9,0,61.3,9.8
"22395","2019-07-20","강남구",3,28.6,1,66.9,1.2
"22396","2019-07-20","강동구",5,28,2,66.9,1.2
"22397","2019-07-20","강북구",4,28.8,0.5,66.9,1.2
"22398","2019-07-20","강서구",4,29.2,0,66.9,1.2
"22399","2019-07-20","관악구",9,27.1,1,66.9,1.2
"22400","2019-07-20","광진구",1,28.1,0,66.9,1.2
"22401","2019-07-20","구로구",2,28.4,1.5,66.9,1.2
"22402","2019-07-20","금천구",2,28.8,2,66.9,1.2
"22403","2019-07-20","노원구",5,28.1,0,66.9,1.2
"22404","2019-07-20","도봉구",3,28.1,0,66.9,1.2
"22405","2019-07-20","동대문구",3,28.1,3,66.9,1.2
"22406","2019-07-20","동작구",3,29.2,0,66.9,1.2
"22407","2019-07-20","마포구",3,28.4,0,66.9,1.2
"22408","2019-07-20","서대문구",3,27.7,0.5,66.9,1.2
"22409","2019-07-20","서초구",9,28.6,1,66.9,1.2
"22410","2019-07-20","성북구",6,27.7,2.5,66.9,1.2
"22411","2019-07-20","송파구",7,28.7,0,66.9,1.2
"22412","2019-07-20","양천구",2,29,0,66.9,1.2
"22413","2019-07-20","영등포구",11,28.9,0,66.9,1.2
"22414","2019-07-20","용산구",2,28.7,0.5,66.9,1.2
"22415","2019-07-20","은평구",1,28,1,66.9,1.2
"22416","2019-07-20","종로구",3,NA,NA,NA,NA
"22417","2019-07-20","중구",2,26.5,0.5,66.9,1.2
"22418","2019-07-20","중랑구",2,28.8,1.5,66.9,1.2
"22419","2019-07-21","강남구",12,25.6,8,87.1,0.6
"22420","2019-07-21","강동구",3,25.3,7.5,87.1,0.6
"22421","2019-07-21","강북구",4,25.9,5,87.1,0.6
"22422","2019-07-21","강서구",4,25.6,4.5,87.1,0.6
"22423","2019-07-21","관악구",3,23.9,15.5,87.1,0.6
"22424","2019-07-21","광진구",2,25.5,6,87.1,0.6
"22425","2019-07-21","구로구",2,25.2,7,87.1,0.6
"22426","2019-07-21","금천구",4,25.3,8,87.1,0.6
"22427","2019-07-21","노원구",6,25.2,5,87.1,0.6
"22428","2019-07-21","도봉구",1,25.6,5,87.1,0.6
"22429","2019-07-21","동대문구",5,25.3,5,87.1,0.6
"22430","2019-07-21","동작구",2,25.8,9,87.1,0.6
"22431","2019-07-21","마포구",6,25.1,5.5,87.1,0.6
"22432","2019-07-21","서대문구",4,24.7,6,87.1,0.6
"22433","2019-07-21","서초구",2,25.7,8.5,87.1,0.6
"22434","2019-07-21","성북구",3,24.8,5.5,87.1,0.6
"22435","2019-07-21","송파구",3,25.5,8,87.1,0.6
"22436","2019-07-21","양천구",1,25.6,6.5,87.1,0.6
"22437","2019-07-21","영등포구",5,25.6,6,87.1,0.6
"22438","2019-07-21","용산구",2,25.7,5.5,87.1,0.6
"22439","2019-07-21","은평구",1,24.7,4.5,87.1,0.6
"22440","2019-07-21","종로구",1,NA,NA,NA,NA
"22441","2019-07-21","중구",2,23.7,3.5,87.1,0.6
"22442","2019-07-21","중랑구",2,25.7,7.5,87.1,0.6
"22443","2019-07-22","강남구",15,27.6,0,74.6,6.1
"22444","2019-07-22","강동구",5,27.3,0,74.6,6.1
"22445","2019-07-22","강북구",2,27.8,0,74.6,6.1
"22446","2019-07-22","강서구",5,27.2,0,74.6,6.1
"22447","2019-07-22","관악구",2,25.4,0,74.6,6.1
"22448","2019-07-22","광진구",2,27.6,0,74.6,6.1
"22449","2019-07-22","구로구",4,27.1,0,74.6,6.1
"22450","2019-07-22","금천구",4,27,0,74.6,6.1
"22451","2019-07-22","노원구",7,27.3,0,74.6,6.1
"22452","2019-07-22","동대문구",4,27.2,0,74.6,6.1
"22453","2019-07-22","동작구",5,27.7,0,74.6,6.1
